seqid,org_ID,parent_ID,code,name,name_30,name_15,orgtype_ID,org_type,address1,address2,city,state,zipcode,grade_span,subtype_ID,subtype_nm,source,reptsource,add_orig,match_note,score,match_add,xcoord,ycoord
168,731,,23301,"North Kingstown Day Care and Preschool, Inc.",North Kingstown Day Care,NK Day Care,2,School,690 Boston Neck Road,,North Kingstown,RI,02852,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"690 BOSTON NECK RD, NORTH KINGSTOWN, RI, 02852",344376.95858582685,170829.12148029555
169,733,,23322,St. Paul's Nursery School,St. Paul's Nursery School     ,St. Paul's     ,2,School,76 Main Street,,North Kingstown,RI,02852,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"76 MAIN ST, NORTH KINGSTOWN, RI, 02852",341903.0201295522,178125.65094891042
170,732,,23303,Sunshine Child Development Center,Sunshine Child Development,Sunshine Child,2,School,11 Iafrate Way,,North Kingstown,RI,02852,PK - PF,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"11 IAFRATE WY, NORTH KINGSTOWN, RI, 02852",342151.9539724906,190602.90111612313
171,735,,23324,The Children's Workshop,The Children's Workshop,Workshop,2,School,445 School Street,PO Box 493,North Kingstown,RI,02852,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"445 SCHOOL ST, NORTH KINGSTOWN, RI, 02852",335937.60675017355,193844.4586286012
172,739,,23328,Wickford Nursery School,Wickford Nursery  School,Wickford,2,School,640 Ten Rod Road,,North Kingstown,RI,02852,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"640 TEN ROD RD, NORTH KINGSTOWN, RI, 02852",331946.4913397558,178103.77846585715
173,2522,,24303,Way to Grow,Way to Grow,Way to Grow,2,School,1 Falco Street,,North Providence,RI,02911,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"1 FALCO ST, NORTH PROVIDENCE, RI, 02911",334255.8487803016,277625.1429277711
174,841,,26328,Darlington Early Childhood Center,Darlington Early Childhood Ctr,Darlington Ctr.,2,School,680 Newport Avenue,,Pawtucket,RI,02861,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"680 NEWPORT AV, PAWTUCKET, RI, 02861",367674.424986528,288476.9602392229
175,835,,26308,Heritage Park Early Learning Center,Heritage Park Early Learning,Heritage Park,2,School,333 Roosevelt Avenue,,Pawtucket,RI,02860,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,MULTIPLE MATCHES,100,"333 ROOSEVELT AV, PAWTUCKET, RI, 02860",360225.6844522555,291156.79352010513
176,838,,26325,Puss 'n Boots Nursery School,Puss 'n Boots Nursery         ,Puss 'n Boots  ,2,School,178 Sayles Avenue,,Pawtucket,RI,02860,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"178 SAYLES AV, PAWTUCKET, RI, 02860",357173.04728977615,284804.14002371434
177,845,,26332,"T.L.C. Day Care Center, Inc.",T.L.C. Day Care Center        ,T.L.C. Day     ,2,School,550 Newport Avenue,,Pawtucket,RI,02861,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"550 NEWPORT AV, PAWTUCKET, RI, 02861",367663.0624001367,287317.25064954784
178,842,,26329,The Children's Workshop-East Street,The Children's Workshop,Children's,2,School,178 East Street,,Pawtucket,RI,02860,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"178 EAST ST, PAWTUCKET, RI, 02860",361852.6481835302,294172.8007182182
179,888,,27325,Portsmouth Nursery School,Portsmouth Nursery School,Portsmouth Nurs,2,School,2732 East Main Road,PO Box 86,Portsmouth,RI,02871,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"2732 E MAIN RD, PORTSMOUTH, RI, 02871",397052.1243961409,189693.49363895188
180,882,,27305,The Poplar School-North Campus,The Poplar School,Poplar School,2,School,324 East Main Road,,Portsmouth,RI,02871,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,MULTIPLE MATCHES,100,"324 E MAIN RD, PORTSMOUTH, RI, 02871",393209.428556585,168938.6686907053
181,1069,,28379,Beautiful Beginnings Child Care Center,Beautiful Beginnings,Beautiful,2,School,700 Elmwood Avenue,,Providence,RI,02907,PK - PF,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"700 ELMWOOD AV, PROVIDENCE, RI, 02907",348989.41908690473,258691.37768915406
182,1057,,28366,Bright Horizons Family Center,Bright Horizons Family Center,Bright Horizons,2,School,225 Blackstone Street,,Providence,RI,02905,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"225 BLACKSTONE ST, PROVIDENCE, RI, 02905",351727.6358352443,264716.0668857067
183,1053,,28362,Brown Fox Point Early Childhood Ed. Center,Brown Fox Point Early,Brown Fox Point,2,School,150 Hope Street,,Providence,RI,02906,PK - PF,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,MULTIPLE MATCHES,100,"150 HOPE ST, PROVIDENCE, RI, 02906",356020.0442039711,270136.16337027855
184,1006,,28312,Dr. Pat Feinstein Child Development Center,Dr. Pat Feinstein Child Dev.,Dr. Pat,2,School,80 Washington Street,,Providence,RI,02903,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"80 WASHINGTON ST, PROVIDENCE, RI, 02903",351510.3229002631,269663.5630623769
185,1028,,28337,East Side Nursery School,East Side Nursery School,East Side,2,School,372 Wayland Avenue,,Providence,RI,02906,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"372 WAYLAND AV, PROVIDENCE, RI, 02906",358128.78159823397,273805.96546074573
186,1029,,28338,Federal Hill House,Federal Hill House,Federal Hill,2,School,9 Courtland Street,,Providence,RI,02909,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"9 COURTLAND ST, PROVIDENCE, RI, 02909",346364.2570986589,269246.7445267589
187,1030,,28339,Jewish Community Center of R.I. Preschool,Jewish Community Preschool,Jewish Ctr. Pre,2,School,401 Elmgrove Avenue,,Providence,RI,02906,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"401 ELMGROVE AV, PROVIDENCE, RI, 02906",357413.9182572753,276455.95460110647
188,1052,,28361,Jo-Ann Caffey McDowell Early Learning Center,Jo-Ann Caffey McDowell Early,Jo-Ann Caffey,2,School,7 Thomas P Whitten Way,,Providence,RI,02903,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"7 THOMAS P WHITTEN WY, PROVIDENCE, RI, 02903",348521.2210376049,267225.2273767948
189,996,,28302,Rhode Island College Cooperative Preschool,Rhode Island College Coop,Rhode Island,2,School,600 Mt. Pleasant Avenue,Whipple Annex,Providence,RI,02908,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,MULTIPLE MATCHES,100,"600 MOUNT PLEASANT AV, PROVIDENCE, RI, 02908",337988.14311292116,276431.79373678
190,1648,,98309,New Hope Preschool,New Hope Preschool,New Hope,2,School,80 Richmond Townhouse Road,PO Box 37,Carolina,RI,02812,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,94.34,"80 RICHMOND TOWNHOUSE RD, RICHMOND, RI, 02812",284365.35742757213,147766.53342299687
191,1162,,31320,Breezy Knoll Child Care Center,Breezy Knoll Child Care Center,Breezy Knoll   ,2,School,311 Stillwater Road,,Smithfield,RI,02917,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"311 STILLWATER RD, SMITHFIELD, RI, 02917",321416.2213421803,300933.74981893395
192,1164,,31323,Greenville Nursery School,Greenville Nursery            ,Greenville     ,2,School,1 Church Street,,Smithfield,RI,02828,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"1 CHURCH ST, SMITHFIELD, RI, 02828",313348.9515763533,287195.3398142669
193,1160,,31301,The Stork's Nest Child Academy II,The Stork's Nest Child,Stork's Nest,2,School,440 George Washington Highway,,Smithfield,RI,02917,PK - KF,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"440 GEORGE WASHINGTON HWY, SMITHFIELD, RI, 02917",328126.5801629635,308011.67740297696
194,1206,,32327,"Gingerbread House Nursery School, Inc.",Gingerbread House Nursery     ,Gingerbread    ,2,School,366 Main Street,PO Box 5268,Wakefield,RI,02879,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,366 Main Street Wakefield 02880,ONE MATCH,93.28,"366 MAIN ST, SOUTH KINGSTOWN, RI, 02879",328084.53264431783,129065.40573849395
195,1217,,32338,"Sandcastles Montessori Preschool, LLC",Sandcastles Montessori,Sandcastles,2,School,251B Post Road,,Wakefield,RI,02879,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,93.28,"251 B POST RD, SOUTH KINGSTOWN, RI, 02879",323057.926690773,126474.3077134293
196,1199,,32320,Stepping Stone Preschool,Stepping Stone Preschool,Stepping Stone,2,School,30 Spring Street,,Wakefield,RI,02879,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,93.28,"30 SPRING ST, SOUTH KINGSTOWN, RI, 02879",329530.5357850658,133013.1013947018
197,1202,,32323,URI Child Development Center,URI Child Development Ctr.,URI Child Dev.,2,School,10 Lower College Road,,Kingston,RI,02881,PK - PF,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,98.18,"10 LOWER COLLEGE RD, SOUTH KINGSTOWN, RI, 02881",319746.460518498,145282.20008402364
198,1208,,32329,Village Cooperative Nursery School,Village Nursery School,Village Nursery,2,School,251 B Post Road,,South Kingstown,RI,02879,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,981 Kingstown Road Peace Dale 02883,ONE MATCH,100,"251 B POST RD, SOUTH KINGSTOWN, RI, 02879",323057.926690773,126474.3077134293
199,1195,,32302,Windswept Montessori School,Windswept Montessori School,Windswept,2,School,220 Moonstone Beach Road,PO Box 662,Wakefield,RI,02879,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,93.28,"220 MOONSTONE BEACH RD, SOUTH KINGSTOWN, RI, 02879",307760.50241125043,113786.5106050865
200,1595,,96305,Raggedy Ann Nursery School,Raggedy Ann Nursery School    ,Raggedy Ann    ,2,School,210 Metacom Avenue,,Warren,RI,02885,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"210 METACOM AV, WARREN, RI, 02885",391114.88150581525,236827.54844512837
201,1599,,96309,The Children's Workshop-Warren,The Children's Workshop-Warren,Children's,2,School,410 Child Street,,Warren,RI,02885,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"410 CHILD ST, WARREN, RI, 02885",391489.065554974,235621.99191001436
202,1318,,35305,Buttonwoods School for Young Children,Buttonwoods School,Buttonwoods,2,School,311 Buttonwoods Avenue,,Warwick,RI,02886,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"311 BUTTONWOODS AV, WARWICK, RI, 02886",347301.3750090293,224011.80028542294
203,110,,35370,"CHILD, Inc., Centerville Road","CHILD, Inc., Centerville Road","CHILD,Inc.",2,School,849 Centerville Road,,Warwick,RI,02889,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,92.08,"849 CENTERVILLE RD, WARWICK, RI, 02886",330561.75891354826,224062.99339716398
204,1364,,35369,"CHILD, Inc., Draper Avenue Center","CHILD, Inc., Draper Center","CHILD, Inc.  ",2,School,160 Draper Avenue,,Warwick,RI,02889,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"160 DRAPER AV, WARWICK, RI, 02889",361211.0646012978,225806.71216535714
205,1362,,35367,"Crayons Child Care and Family Services,  Inc.",Crayons Child Care and Family ,Crayons Child  ,2,School,3445 Post Road,,Warwick,RI,02886,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,MULTIPLE MATCHES,100,"3445 POST RD, WARWICK, RI, 02886",339118.4963799198,222904.11666722439
206,2527,,35322,"Creative Minds Early Learning Center, Inc.",Creative Minds,Creative,2,School,1160 Post Road,,Warwick,RI,02888,KG - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,MULTIPLE MATCHES,100,"1160 POST RD, WARWICK, RI, 02888",348628.89790340664,241715.26115678585
207,1345,,35339,"Discovery Years Learning Center, Inc.",Discovery Years Learning,Discovery Years,2,School,501 Centerville Road,,Warwick,RI,02886,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"501 CENTERVILLE RD, WARWICK, RI, 02886",334185.491962647,223980.20317345823
